,Col0,Département,Statut,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Heures_formule,Unités,n,nn
ENS0,24.0,Dept. INFO,PERM,100.0,60-40,20.0,171.43,329.0,157.57,116.0,0.0,1.0,,,,
ENS7,30.0,Dept. SYLE,PERM,100.0,80-20,0.0,393.41,507.0,113.59,110.0,0.0,1.0,,,,
ENS10,0.0,Dept. SE,CDI,100.0,60-40,0.0,300.0,516.0,216.0,140.0,0.0,1.0,,,,
ENS12,0.0,Dept. SYLE,PERM,100.0,60-40,0.0,298.35,425.5,127.15,127.0,0.0,0.0,,,,
ENS13,0.0,Dept. TELECOMS,PERM,100.0,60-40,20.0,195.54,381.25,185.71,140.0,0.0,1.0,,,,
ENS15,0.0,Dept. INFO,PERM,100.0,60-40,-9.0,228.23,278.0,49.77,49.0,0.0,0.0,,,,
ENS16,56.0,Dept. INFO,PERM,100.0,60-40,0.0,299.18,396.0,96.82,40.0,0.0,1.0,,,,
ENS18,0.0,Dept. MOSIM,PERM,100.0,80-20,10.0,337.91,446.55,108.64,108.55,0.0,0.0,,,,
ENS21,0.0,Dept. SYLE,PERM,100.0,80-20,10.0,302.09,392.55,90.46,36.0,0.0,0.0,,,,
ENS23,0.0,Dept. TELECOMS,PERM,100.0,60-40,4.0,281.59,371.0,89.41,89.0,0.0,0.0,,,,
ENS25,12.0,Dept. TELECOMS,PERM,100.0,60-40,5.0,269.23,463.0,193.77,128.0,0.0,1.0,,,,
ENS27,0.0,Dept. SYLE,PERM,100.0,80-20,0.0,393.41,548.0,154.59,140.0,0.0,1.0,,,,
ENS29,0.0,Dept. SYLE,PERM,80.0,80-20,70.0,155.05,195.58,40.53,40.5,0.0,0.0,,,,
ENS36,0.0,Dept. LAC,PERM,100.0,80-20,5.0,153.0,228.0,75.0,72.0,0.0,0.0,,,,
ENS49,0.0,Dept. TELECOMS,PERM,100.0,60-40,0.0,290.11,424.75,134.64,133.75,0.0,0.0,,,,
ENS50,0.0,Dept. SYLE,PERM,100.0,60-40,10.0,246.7,397.25,150.55,139.75,0.0,1.0,,,,
ENS58,0.0,Dept. SYLE,PERM,80.0,60-40,0.0,233.41,395.5,162.09,139.0,0.0,1.0,,,,
ENS61,0.0,Dept. SE,PERM,100.0,60-40,5.0,263.46,416.0,152.54,140.0,0.0,1.0,,,,
ENS65,0.0,Dept. TELECOMS,PERM,100.0,60-40,5.0,270.05,426.17,156.12,140.0,0.0,1.0,,,,
ENS67,0.0,Dept. INFO,PERM,100.0,60-40,20.0,192.58,193.5,0.92,0.0,0.0,0.0,,,,
ENS73,0.0,Dept. LAC,CDD,50.0,80-20,0.0,22.04,162.0,139.96,84.0,0.0,0.0,,,,
ENS74,8.0,Dept. LAC,PERM,100.0,80-20,0.0,395.6,467.81,72.21,0.0,0.0,0.0,,,,
ENS75,0.0,Dept. SE,PERM,100.0,80-20,40.0,196.29,275.5,79.21,75.0,0.0,0.0,,,,
ENS76,0.0,Dept. LAC,PERM,100.0,80-20,10.0,334.32,355.16,20.84,0.0,0.0,0.0,,,,
ENS77,49.0,Dept. INFO,PERM,100.0,60-40,0.0,292.58,379.0,86.42,86.0,0.0,0.0,,,,
ENS80,0.0,Dept. TELECOMS,PERM,100.0,80-20,10.0,325.82,526.75,200.93,140.0,0.0,1.0,,,,
ENS84,0.0,Dept. MOSIM,PERM,100.0,80-20,20.0,295.6,385.0,89.4,89.0,0.0,0.0,,,,
ENS87,0.0,Dept. TELECOMS,PERM,100.0,60-40,0.0,295.88,429.5,133.62,133.5,0.0,0.0,,,,
ENS88,0.0,Dept. SYLE,PERM,100.0,60-40,-15.0,189.56,203.0,13.44,13.0,0.0,0.0,,,,
ENS90,0.0,Dept. LAC,PERM,100.0,80-20,5.0,368.41,389.25,20.84,20.75,0.0,0.0,,,,
ENS91,0.0,Dept. TELECOMS,PERM,100.0,80-20,0.0,355.05,360.0,4.95,4.0,0.0,0.0,,,,
ENS92,0.0,Dept. TELECOMS,PERM,100.0,60-40,10.0,245.88,363.0,117.12,116.0,0.0,0.0,,,,
ENS93,0.0,Dept. SE,PERM,100.0,60-40,20.0,195.88,364.0,168.12,140.0,0.0,1.0,,,,
ENS94,81.0,Dept. SYLE,PERM,100.0,60-40,0.0,286.81,364.5,77.69,58.0,0.0,1.0,,,,
ENS97,0.0,Dept. INFO,PERM,100.0,60-40,0.0,296.7,452.5,155.8,140.0,0.0,1.0,,,,
ENS98,0.0,Dept. SYLE,PERM,100.0,60-40,0.0,294.23,505.75,211.52,136.5,0.0,1.0,,,,
ENS101,26.0,Dept. SYLE,PERM,100.0,80-20,-6.0,167.31,254.0,86.69,46.5,0.0,0.0,,,,
ENS105,0.0,Dept. TELECOMS,PERM,100.0,80-20,0.0,395.6,511.0,115.4,115.0,0.0,0.0,,,,
ENS108,0.0,Dept. TELECOMS,PERM,100.0,60-40,20.0,193.82,315.5,121.68,114.5,0.0,0.0,,,,
ENS111,0.0,Dept. SYLE,PERM,100.0,80-20,0.0,329.13,500.0,170.87,140.0,0.0,1.0,,,,
ENS113,0.0,Dept. INFO,PERM,100.0,60-40,10.0,230.22,377.0,146.78,140.0,0.0,1.0,,,,
ENS114,0.0,Dept. INFO,PERM,100.0,60-40,0.0,292.58,347.0,54.42,54.0,0.0,0.0,,,,
ENS115,0.0,Dept. SYLE,PERM,100.0,80-20,35.0,219.51,397.0,177.49,140.0,0.0,1.0,,,,
ENS116,0.0,Dept. TELECOMS,PERM,100.0,60-40,0.0,92.31,161.25,68.94,68.25,0.0,0.0,,,,
ENS119,0.0,Dept. INFO,PERM,100.0,80-20,10.0,341.1,455.85,114.75,114.35,0.0,0.0,,,,
ENS124,0.0,Dept. TELECOMS,PERM,100.0,60-40,0.0,296.7,359.75,63.05,63.0,0.0,0.0,,,,
ENS126,0.0,Dept. LAC,PERM,100.0,80-20,5.0,369.51,429.5,59.99,59.5,0.0,0.0,,,,
ENS134,0.0,Dept. SYLE,PERM,100.0,60-40,20.0,193.27,295.5,102.23,102.0,0.0,0.0,,,,
ENS135,0.0,Dept. SE,PERM,100.0,60-40,5.0,262.64,343.0,80.36,76.0,0.0,0.0,,,,
ENS136,0.0,Dept. SE,PERM,100.0,80-20,5.0,368.41,448.0,79.59,78.0,0.0,0.0,,,,
ENS139,28.0,Dept. INFO,PERM,100.0,60-40,10.0,247.53,276.5,28.97,28.5,0.0,0.0,,,,
ENS140,0.0,Dept. SE,PERM,100.0,60-40,10.0,205.88,373.0,167.12,140.0,0.0,1.0,,,,
ENS141,114.0,Dept. LAC,PERM,100.0,60-40,15.0,220.05,252.2,32.15,26.0,0.0,1.0,,,,
ENS142,52.13,Dept. SE,PERM,100.0,80-20,40.0,141.9,235.0,93.1,87.0,0.0,1.0,,,,
ENS144,24.0,Dept. SYLE,CDI,100.0,60-40,20.0,197.53,315.5,117.97,116.0,0.0,1.0,,,,
ENS147,0.0,Dept. MOSIM,PERM,100.0,80-20,-7.0,262.29,335.0,72.71,72.0,0.0,0.0,,,,
ENS149,0.0,Dept. INFO,PERM,100.0,80-20,50.0,146.7,183.0,36.3,0.0,0.0,0.0,,,,
ENS151,0.0,Dept. SYLE,PERM,100.0,80-20,25.0,266.21,425.0,158.79,140.0,0.0,1.0,,,,
ENS154,3.23,Dept. LAC,PERM,100.0,80-20,30.0,240.11,286.03,45.92,34.5,0.0,0.0,,,,
ENS155,0.0,Dept. INFO,PERM,100.0,60-40,20.0,188.87,224.5,35.63,35.5,0.0,0.0,,,,
ENS156,0.0,Dept. SE,PERM,100.0,80-20,10.0,302.09,503.0,200.91,138.0,0.0,1.0,,,,
ENS157,0.0,Dept. MOSIM,PERM,100.0,80-20,0.0,329.55,382.0,52.45,52.0,0.0,0.0,,,,
ENS162,56.0,Dept. MOSIM,PERM,100.0,80-20,10.0,303.08,392.0,88.92,84.0,0.0,1.0,,,,
ENS170,0.0,Dept. LAC,CDD,80.0,80-20,0.0,320.0,352.81,32.81,31.66,0.0,0.0,,,,
ENS171,56.0,Dept. SYLE,PERM,100.0,60-40,11.0,239.23,306.5,67.27,66.5,0.0,0.0,,,,
ENS172,36.0,Dept. LAC,PERM,100.0,80-20,15.0,321.7,488.53,166.83,104.0,0.0,1.0,,,,
ENS174,0.0,Dept. SYLE,PERM,100.0,60-40,-8.0,240.98,269.0,28.02,28.0,0.0,0.0,,,,
ENS178,0.0,Dept. TELECOMS,PERM,80.0,80-20,0.0,318.24,417.5,99.26,94.0,0.0,0.0,,,,
ENS180,0.0,Dept. TELECOMS,PERM,100.0,80-20,6.0,366.21,533.0,166.79,140.0,0.0,1.0,,,,
ENS185,0.0,Dept. SYLE,PERM,100.0,60-40,5.0,268.41,403.5,135.09,135.0,0.0,0.0,,,,
ENS186,0.0,Dept. MOSIM,PERM,100.0,60-40,20.0,143.91,160.0,16.09,0.0,0.0,0.0,,,,
ENS187,0.0,Dept. LAC,PERM,50.0,80-20,10.0,148.35,180.0,31.65,31.0,0.0,0.0,,,,
ENS188,0.0,Dept. SYLE,CDD,100.0,60-40,0.0,300.0,435.5,135.5,135.5,0.0,0.0,,,,
ENS190,0.0,Dept. SE,PERM,100.0,80-20,5.0,332.86,481.5,148.64,140.0,0.0,1.0,,,,
